"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","9","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","0","22","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","0","31","1","0.000000","0","0"
"/MovieRenderPipeline/Materials/MoviePipeline_StencilCutout.MoviePipeline_StencilCutout","0","0","19","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","18","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","16","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","10","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","32","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","16","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","10","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","20","1","0.000000","0","0"
"/Game/OP_Dop/BP/Materials/Light_emessive.Light_emessive","0","0","16","1","0.000000","0","0"
"/Game/OP_Dop/BP/Materials/M_Black_2.M_Black_2","0","0","16","1","0.000000","0","0"
"/Game/OP_Dop/BP/Materials/M_White.M_White","0","0","16","1","0.000000","0","0"
"/Game/OP_Dop/BP/Materials/M_Black.M_Black","0","0","16","1","0.000000","0","0"
"/Game/TrainingRoom/RAL_9003_001.RAL_9003_001","0","0","28","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","84","1","0.000000","0","0"
"/Game/TrainingRoom/Button/DecalMaterial2.DecalMaterial2","0","0","44","1","0.000000","0","0"
"/Game/BP/cupboard/Materials/Green_Light.Green_Light","0","0","16","1","0.000000","0","16"
"/Game/StaticObject/Cupboard/1-6Y/RAL_9003.RAL_9003","0","0","16","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","40","1","0.000000","0","0"
"/Game/BP/cupboard/Materials/Red_Light_Emissive.Red_Light_Emissive","0","0","16","1","0.000000","0","16"
"/Game/BP/cupboard/Materials/Orange_Light.Orange_Light","0","0","16","1","0.000000","0","0"
"/Game/BP/cupboard/Materials/Rubber.Rubber","0","0","16","1","0.000000","0","0"
"/Game/OP_Dop/BP/Materials/Stainless_Steel.Stainless_Steel","0","0","28","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/WOV_Target_Brush.WOV_Target_Brush","0","0","10","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/SolidColours/M_ScreenFade.M_ScreenFade","0","0","16","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/M_HolsetMaterial.M_HolsetMaterial","0","0","17","1","0.000000","0","0"
"/Game/GDXR_VR_Template/Materials/M_VRCursor.M_VRCursor","0","0","5","1","0.000000","0","0"
"/Game/BP/cupboard/Materials/Green_Light_Emissive.Green_Light_Emissive","0","0","16","1","0.000000","0","16"
"/Game/BP/cupboard/Materials/Red_Light.Red_Light","0","0","16","1","0.000000","0","16"
"/Game/cupboard/Materials/RAL_9012.RAL_9012","0","0","16","1","0.000000","0","16"
"/Game/TrainingRoom/RAL_7036.RAL_7036","0","0","28","1","0.000000","0","0"
"/Game/TrainingRoom/Metal_Sheet_Romb.Metal_Sheet_Romb","0","0","16","1","0.000000","0","0"
